Cycle_Group,Discharge Time (s)_mean,Discharge Time (s)_std,Discharge Time (s)_min,Discharge Time (s)_max,Discharge Time (s)_skew,Discharge Time (s)_kurtosis,Decrement 3.6-3.4V (s)_mean,Decrement 3.6-3.4V (s)_std,Decrement 3.6-3.4V (s)_min,Decrement 3.6-3.4V (s)_max,Decrement 3.6-3.4V (s)_skew,Decrement 3.6-3.4V (s)_kurtosis,Max. Voltage Dischar. (V)_mean,Max. Voltage Dischar. (V)_std,Max. Voltage Dischar. (V)_min,Max. Voltage Dischar. (V)_max,Max. Voltage Dischar. (V)_skew,Max. Voltage Dischar. (V)_kurtosis,Min. Voltage Charg. (V)_mean,Min. Voltage Charg. (V)_std,Min. Voltage Charg. (V)_min,Min. Voltage Charg. (V)_max,Min. Voltage Charg. (V)_skew,Min. Voltage Charg. (V)_kurtosis,Time at 4.15V (s)_mean,Time at 4.15V (s)_std,Time at 4.15V (s)_min,Time at 4.15V (s)_max,Time at 4.15V (s)_skew,Time at 4.15V (s)_kurtosis,Time constant current (s)_mean,Time constant current (s)_std,Time constant current (s)_min,Time constant current (s)_max,Time constant current (s)_skew,Time constant current (s)_kurtosis,Charging time (s)_mean,Charging time (s)_std,Charging time (s)_min,Charging time (s)_max,Charging time (s)_skew,Charging time (s)_kurtosis,Total time (s)_mean,Total time (s)_std,Total time (s)_min,Total time (s)_max,Total time (s)_skew,Total time (s)_kurtosis,RUL,Battery_ID
11,5377.4914,26813.036174999215,1540.75,191182.31,6.8571379562471195,45.020364289070365,7561.969724288917,50108.279575078355,460.7142857145518,354794.6280001569,6.8571426300906975,45.02040613060648,3.9261600000000003,0.046876459,3.898,4.249,6.724038516281897,43.85404516619092,3.5539400000000008,0.073859881,3.331,3.847,2.345288979362265,9.915714220152786,4205.865180000023,8047.837462307717,2786.375,59969.98399999924,6.855398213900334,45.004758752098134,5290.33,9523.590893541088,3717,71280,6.855382122836651,45.004570104565154,9592.5988,8907.788568926893,8180.25,71280,6.843423633391599,44.89480320655346,15588.48160000001,28691.13946312223,9777.870000001045,205451.72000000067,6.057783366545403,37.05601884488152,506,8
12,1637.415714285714,663.0645739,1488,6179.78,6.763522902768011,43.84080435977585,455.4334314869983,10.974327082540693,437.1428571436554,474.4285714291036,-0.031749995,-1.1085566,3.912183673469388,0.024035280898944276,3.899,4.074,6.401934531,40.701984939246984,3.586122448979592,0.106370546,3.557,4.191,4.560124532591799,21.05695131348038,2863.5456530610986,433.37486705356974,-20.33600001,3097.1520000007004,-6.176774456,38.71663948,3703.436734693878,517.7111447249797,224.38,3932.38,-6.368799117,40.37993284012633,8183.834081632653,520.5117799256099,4652.38,8568,-6.557216907,42.070311467357314,10643.342857142847,6201.615394803408,6196.990000000224,53012.83000000008,6.702411783761026,43.340713482230626,456,8
13,5207.6738000000005,26714.506996301938,1346.41,190329.45,6.857106680206457,45.02008430863136,491.41242199910295,607.0481912484602,375.5999999996274,4695.007500000298,6.841707119536821,44.882182062294284,3.90946,0.048363931,3.889,4.243,6.754722767845001,44.10890358026789,3.6049999999999995,0.082891618,3.335,3.896,1.7376350248604102,7.940454268983796,3741.437815238326,7892.567699249373,2168.406000001356,58409.98600000143,6.847749011596766,44.935712196118004,4781.8262,9413.038555,3032.41,69989.99,6.850330486245935,44.95905612931636,9295.1694,8765.794513,7784.23,69989.99,6.840180389909594,44.86563124612949,15148.654399999994,28643.16971123047,9182.140000000596,204584.48000000045,6.049115901157081,36.966568979750164,406,8
14,1288.606,30.93887964147034,1238.38,1344,0.2092078187381664,-1.101717312,357.9056970238686,8.349198782162494,344.6666666660458,374.6883749999106,0.17078440562950908,-1.092063362,3.89038,0.005158271,3.88,3.9,0.13337230971259134,-1.005853744,3.6428000000000003,0.078657096,3.611,3.912,3.073346371995626,7.506115226427612,2174.280323,121.49754930981007,1827,2378.3120000008494,-0.642315419,0.715253798,2965.1720000000005,116.9254457039238,2672.31,3176.38,-0.13982104,-0.314787508,7716.5132,127.59181152857286,7496.25,8155,1.0835348269712408,2.1571219620048794,10768.227599999977,8563.002263696284,8801.25,52352.43,4.692365231809197,20.02682300427256,356,8
15,5085.3848,27278.949146409068,1212,194118.84,6.857140809264651,45.02038982967734,3812.5441803363337,24553.337746873454,334.4255999997258,173958.49200015143,6.857142596237135,45.02040583,3.88536,0.05141141,3.869,4.24,6.759981494189514,44.15261965918071,3.6463799999999997,0.078771664,3.356,3.914,1.2917566761226553,8.776342495720252,3125.176266,7806.609538437568,1750,57209.98100000247,6.852346329144318,44.976998465911024,4104.6816,9289.384091685666,2611,68460,6.851616779277267,44.970243978419376,8929.444800000003,8606.076169797718,7532.22,68460,6.820275831307143,44.678488867923896,14685.17720000004,29226.69596728734,8777.370000001043,208303.3599999994,6.073613061,37.22401691949281,306,8
16,1181.53,15.172455709109782,1152,1212,0.1474494519216058,-0.563906492,327.67993047516643,4.731372134508073,318,343.1869999971241,1.061996163,2.4123584939218645,3.8701,0.003710163,3.859,3.876,-0.624618242,0.5099975217069437,3.6710400000000005,0.08209625,3.638,3.918,2.658306328014192,5.088437682314327,1865.5745085714689,75.25706640576755,1631,1972.8214285708964,-1.716635124,2.8953788942408565,2903.7219999999998,2040.2632727365242,2456.31,17036.97,6.849469714865834,44.95186360289685,7771.6111999999985,1519.856552793032,7424.38,18264.56,6.779639083833448,44.31137640122606,11004.39360000005,9190.040601825272,8629,52195.81000000052,3.991359985,14.457253575445318,256,8
17,1151.478085106383,15.54886458014635,1116,1165.06,-1.004327851,-0.267227963,319.16070060776747,4.653499354803866,309.5238095223904,331.2184999976307,0.1123230604070277,0.529424272,3.861595744680851,0.004372143,3.851,3.868,-0.787057493,-0.078919844,3.672702127659574,0.067699758,3.647,3.922,3.1874113091125507,8.490854636686182,1791.161544067018,73.46723476,1575.0080000013113,1865.051428571344,-1.735574177,2.394669707340868,2520.7857446808507,54.48514527292423,2415.01,2600.48,-0.618199441,-0.793178426,7515.689361702128,158.44633920070686,7208.35,8015.31,1.9793697144876674,4.099007088525526,10541.85936170209,8851.944401,8400.120000001043,52086.62999999896,4.529587838415277,18.52692672044448,206,8
18,5153.3607999999995,26880.663223884367,1101.83,191081.19,6.819000579290669,44.66518714958849,3713.4289418010635,24068.72592198052,303.08571428619325,170501.18800000288,6.857142572110205,45.020405611538486,3.8772,0.094496734,3.843,4.255,3.6991541066434777,11.728047166094607,3.6738799999999996,0.077270434,3.373,3.931,0.9910822431447281,9.186181729044945,2822.324445711465,7564.7525867001605,1407,55229.98499999941,6.851709778,44.971369753262806,3744.6826,9025.513988226976,2204.34,66269.98,6.850947015758946,44.964196988018834,8780.8812,8317.007675525221,7352.19,66269.98,6.805657665469873,44.539968664086935,14418.1972,28863.68148507228,8502.75,205362.34999999963,6.052455184235217,37.00607385913345,156,8
19,1080.2538,15.17630939648896,1056,1104,-0.201789179,-1.315688803,297.5095756278932,4.371541209738971,289.09090909175575,307.18700000084937,-0.206273839,-0.803278254,3.8451399999999993,0.003959025,3.833,3.852,-0.605207639,0.3308894052206237,3.69312,0.070645895,3.667,3.935,3.0851662001315665,7.550436569132433,1615.0607085716724,90.56158720665955,1304.3120000008494,1700.2809999994934,-2.301206796,4.895436476418386,2303.5,67.29568088151068,2096.31,2384.38,-1.171349096,1.3573461418125516,7492.9214,167.80497484792957,7316.31,8141,2.786646166182103,7.023248264941651,10338.650600000039,8612.678784158945,8419.379999998957,52144.28000000119,4.691925068527595,20.023980395805328,106,8
20,4817.8864,26800.470803612403,1008,190535.65,6.857140097972137,45.020383461952676,3618.999664,23588.026893208196,274.5714285708964,167075.6839999985,6.857142513687271,45.02040509,3.8364800000000003,0.055923505,3.818,4.223,6.801401319096098,44.52245083730398,3.6957600000000004,0.078033891,3.363,3.945,0.27951328070625797,9.907092533947223,2565.5301285745495,7445.957384331982,1168.984,54149.984,6.851628790861931,44.97059344426082,3446.8581999999997,8956.108390575764,1946.02,65489.98,6.850493187039849,44.959990687346675,8709.4776,8223.779927,7280.34,65489.98,6.783305666562327,44.32611625726824,14261.10900000004,28820.664062548814,8325.28,204796.8000000008,6.042502092895998,36.90565549569934,56,8
21,981.2162,12.840468058415304,960,1008,0.15420123679312348,-0.880438098,268.2964546887204,3.9224755274179293,260.40000000037253,275.3406593408436,-0.013281999,-1.175935159,3.81922,0.003302998,3.808,3.824,-0.721039239,0.9245372191037249,3.71608,0.068759813,3.691,3.953,3.092549368748054,7.583005493128654,1364.9870885715563,96.63217305678029,1008,1448.375,-2.688713865,6.392502872081504,2002.2282,71.30902028667131,1757,2096.38,-1.764886675,3.6234215161206196,7346.710599999999,206.20589677043174,7208.31,8071,2.809154779444295,6.609498840792693,10091.661800000045,8637.272920846932,8184.370000001043,51983.02999999933,4.690537674384896,20.015452105910406,6,8
22,158801.975,386667.5714252279,936,948083.85,1.788854381379582,1.1999999988904744,1478.766666667536,2993.8731810002587,255.0160000026226,7589.984000001103,1.7888534511495244,1.1999983346771117,3.8808333333333334,0.17403495817411696,3.803,4.236,1.787016579004664,1.1967473586972721,3.669166666666667,0.22928970030654813,3.25,3.957,-0.902538342,0.2769219015143012,9812.453523810022,20986.55964557636,945,52649.98799999803,1.7886468998982608,1.1996309882082175,147560.885,356831.90389444906,1687,875940.93,1.7888540643465751,1.1999994318865985,152096.885,354609.8660426375,7136.38,875940.93,1.7888509028161828,1.1999937715445093,172114.19833333325,380622.5746095238,8128.879999998957,948236.8699999992,1.7805290591182301,1.1845579573268887,0,8
0,12904.458749999998,61242.812278380305,2197.56,423785.66,6.501637333287984,41.036102591976146,962.1411424928214,439.82672092008056,818.406,3869.984999999986,6.2094388073970075,38.52281853119122,4.0494375,0.10221419026480306,3.664,4.288,-1.109591084,6.359172715,3.3878124999999994,0.11458744802412198,3.127,3.903,1.919882479155662,7.948477438157431,9579.742409226188,31056.253930999246,1954.4000000000235,220236.243,6.707279928739784,42.999522000219805,8134.438125,14692.725987633017,2726.19,107695.78,6.68575617,42.81515513987117,19940.91438,62201.378297862895,6028.8,430651.12,6.244821922,38.39063241391509,24367.70708333333,66424.29904685763,8493.630000000005,463142.43000000005,6.235593143767718,38.42798769686395,1059,9
1,6224.2998,28781.801298657698,2110.84,205671.93,6.857134567570649,45.02033395,827.9363120000013,297.7973225367747,753,2887.503999999957,6.815032230910569,44.643903247118025,4.017159999999999,0.039233659,4.002,4.271,5.598327338834934,33.52381630666444,3.4148800000000006,0.074236423,3.179,3.738,2.172390148149715,10.127558044775421,6288.873540000012,9742.771400157137,4774.774999999907,73800.00399999996,6.8562450039247835,45.01236469743942,7467.892400000001,11275.209847819306,5732.34,85598.4,6.856399973701646,45.01375367,10669.384199999997,10813.215828982207,8997.78,85598.4,6.856358895479502,45.013375142490666,17213.4062,30518.746559361363,11129.75,220222.59000000008,6.136226005204997,37.86757336838788,1009,9
2,2078.254081632653,24.815298365991858,2035.53,2115.33,-0.143275515,-1.322138581,726.0120816326488,18.28242030366236,695.2000000001863,756,-0.120717404,-1.369289271,3.998530612244898,0.003373315,3.994,4.013,2.3728692073276134,6.624153321098177,3.4470408163265307,0.068067968,3.418,3.765,3.7378680548195984,12.653695924215551,4667.421326530625,99.46401422443579,4520.344000000507,5069.984000000171,1.141868153400663,3.4869500477465944,5622.866530612246,105.81517756114154,5480.25,6056.38,1.2351712792767304,3.720636777801169,8985.568979591839,97.61502399402337,8864.34,9506.34,3.074513939378777,14.637940059316005,12842.256938775503,8645.026083432114,10922.839999999853,54394.12999999989,4.640075121120581,19.534877839546354,959,9
3,2006.9403999999997,22.35288968763894,1967.69,2044.54,-0.068019525,-1.133347839,676.5239799999944,15.047815327893751,650.3999999999069,697.6000000000931,-0.146138103,-1.360740489,3.99082,0.0033727,3.987,4.006,2.565461638283891,7.7515277005678165,3.473960000000001,0.079151872,3.443,3.782,3.206568281139665,8.674970874417053,4421.65656,75.17230089742026,4292.343999999575,4544.385000000242,-0.046700033,-1.246879582,5368.7556,77.59918417307317,5228.31,5480.39,-0.151680638,-1.169952889,8832.7252,53.490730428700644,8739.41,8948.96,0.43888600045127546,-0.426534814,12583.453800000008,8564.121632,10721.75,54159.43999999994,4.694318432394023,20.03850580818716,909,9
4,5910.935,28061.72833126723,1897.62,200368.71,6.857133901499072,45.02032798920867,672.7853599999954,289.9955808892516,606,2680.0106666660868,6.832184251534624,44.79729237008321,3.98804,0.040673393,3.977,4.269,6.790769578927337,44.41572351935826,3.48404,0.069268764,3.285,3.787,2.5300896235643267,10.200822863412894,5515.333833333316,9157.715852800742,4064.3439999995753,68970.014,6.855440792983673,45.00513278266768,6668.023400000002,10666.815111549942,5012.31,80580.42,6.855737365295961,45.00779205616362,10182.8638,10159.723715886896,8636.81,80580.42,6.855407886,45.00477166898111,16515.875200000006,29882.628143476803,10550.090000000782,214919.39000000013,6.107553493640987,37.570834551737605,859,9
5,1861.9938,22.160144117449285,1822.91,1895.69,-0.020627043,-1.20672957,585.1996639999763,12.405210968437752,562,606,-0.039010134,-1.209059885,3.9734799999999995,0.003459621,3.969,3.988,1.844034498154032,4.655136900959508,3.5101799999999996,0.073562327,3.481,3.797,3.2117374086546517,8.727320801587357,3942.2561399999836,74.54091187328234,3817.112999999896,4061.819000000134,-0.031116753,-1.191944871,4872.7058,75.71064983426388,4724.34,4976.38,-0.108772416,-1.14430145,8583.8842,53.36979812017035,8517.5,8749.81,0.7914027228120556,0.11376512351328394,12189.285,8576.654453,10355.340000000782,53840.62999999989,4.694413561126219,20.039117829047175,809,9
6,5767.763199999999,27923.51454400924,1770.41,199267.74,6.857131031423298,45.020302292606495,-646.4777467,8530.637743765983,-59760.696,588.0154999997467,-6.857111917,45.02013118144891,3.975060000000001,0.041915566,3.963,4.265,6.818952089904551,44.67784754728878,3.51298,0.066251373,3.301,3.8,2.173471045836743,10.15627312445562,5078.830600000021,8883.345387129248,3650.186999999918,66629.98300000001,6.854612870029827,44.997688928032986,6212.1816,10381.84283814528,4580.19,78147.62,6.855046759452573,45.00157628796188,9923.1446,9847.051921,8410.56,78147.62,6.853376789328604,44.986346628658296,16161.52879999999,29783.36165261083,10207.089999999853,213818.46,6.100824018616511,37.50148172877475,759,9
7,7458.232647058823,33578.53354885829,720,197491.77,5.570240792214141,29.028552008680506,5981.802357142818,31886.51551639383,460.79999999981374,186442.0229999991,5.570482517760313,29.03028523857332,3.9678529411764702,0.051896827924865545,3.955,4.261,5.536886918412682,28.787040613248344,3.5528529411764707,0.14593297181862164,3.318,4.242,3.385947639246227,13.203824693894706,5200.6823921555715,10459.348677733626,-60.38266671,64289.98599999864,5.537959536777051,28.805673581458514,6400.258235294118,12279.793410383327,80.34,75766.46,5.535909844188718,28.79198007077223,10233.428529411765,11604.39313596472,3957.08,75766.46,5.530764600510719,28.757609308428204,18446.529117647064,35757.78186003917,5702.660000000149,212042.4000000004,4.925991802337214,23.886609236597902,709,9
8,1678.802083333333,32.239242636577906,1613.05,1733.63,0.11938216709844632,-0.975175228,487.5048680555968,12.232353767369302,465.60900000017136,507.9948333334178,0.059242038,-1.099469249,3.9488749999999997,0.002218155,3.943,3.952,-0.219055404,-0.620746238,3.5479791666666665,0.059122839876273384,3.521,3.833,3.839212213586246,13.483588029973472,3367.050229166755,165.15483608566942,3054.5620000008494,4162.752000000328,2.229136071592243,9.328238286941634,4265.384166666667,178.8784606377801,3997,5192.35,2.885819847950664,13.043463398556149,8363.112291666666,252.96722419300318,8191.62,9990.43,5.7128110884717564,34.243832087859765,11856.85604166669,8754.392917171592,9879.669999999924,53428.62999999989,4.5805636816738104,19.003117618756047,659,9
9,5545.176122448978,27716.171759469824,1503.08,195598.59,6.783828228816806,44.02050192048452,-3097.447493,24836.444261086774,-173404.415,518.1428571427241,-6.783855838,44.02074636457865,3.942163265306123,0.045646443,3.919,4.253,6.637412767300177,42.73450672690041,3.5625918367346934,0.089839421,3.329,3.998,2.972587927271633,12.626114742003574,4209.313846938825,8377.540831748898,638.3520000008866,61589.98400000017,6.7593068,43.80800841645211,5309.702040816326,9876.793933,1484.35,72976.99,6.765018724161383,43.85683182725375,9560.079184,9259.265053740506,6157.54,72976.99,6.758803667152319,43.79887878,14809.400408163294,29155.61757054404,7733.730000000447,210149.25,6.373504754993202,39.91836641671468,609,9
10,1567.7980000000002,21.584144407317112,1528.31,1607.97,0.1470585784825764,-0.943276523,454.0596478570998,16.747952515430327,426,480,-0.378693241,-1.340133656,3.9173400000000003,0.008143133,3.901,3.929,0.006903793,-1.081641459,3.57052,0.07176755,3.535,3.863,3.2233171999557633,9.309055173347652,2982.3916919999315,107.25101474024842,2672.313000000082,3443.436999999918,0.8527137061063019,6.561696733844704,3888.0182000000004,238.6434793483144,3608.31,5391.01,5.201605430072574,30.053526232138694,8369.8506,197.9396923968593,8049.44,9062.62,0.7328239233130028,1.6099155330005663,11681.04379999999,8625.104546,9627.840000000782,53556.75,4.691104062039965,20.019257167754265,559,9
11,5280.7724,26596.47177829317,1468,189584.87,6.8571371843409645,45.020357378548944,3963.009377142843,24901.598484977207,427.5,176522.27599999867,6.8571419806711855,45.020400316732896,3.9088399999999996,0.048668961,3.881,4.244,6.723016285435771,43.839567503153944,3.56476,0.068655175,3.333,3.87,1.9317987888428332,10.437250620716735,3942.942000000125,7977.66207,2513.375,59220.00200000033,6.855085352238585,45.00195621008331,5024.179200000001,9460.958389898089,3451,70578.6,6.854972284627855,45.000871328103386,9689.580399999999,8794.418948993049,8319.81,70578.6,6.838918519721139,44.85304656903064,15586.705400000046,28493.392869157826,9829.189999999478,203835.6099999994,6.033768590006993,36.806693267183306,509,9
12,1479.33,26.644405056847003,1437.06,1527.39,0.12500794861712225,-1.071097333,424.49236103021826,9.944668381622321,408.3428571429104,442.2857142854482,0.018307517219741932,-1.104599817,3.8906122448979596,0.005255221,3.875,3.898,-0.747215575,0.045704391156191626,3.5876530612244895,0.078310161,3.566,3.995,4.227017818992883,17.061112928522945,2650.588217687215,313.6490310750711,606.82,2864.351999999956,-5.786210061,35.37430545668729,3493.026734693878,324.07876786482376,1376.32,3716.35,-5.820471882,35.73469085450582,8375.067755102042,313.70143715977053,6279.01,8776.94,-6.211750319,39.4682804,10751.102040816399,6233.440832191235,7740.830000000074,53440,6.755925088401412,43.78169625402488,459,9
13,5186.447551020408,26483.07696822134,1339.3,186784.6,6.783855191297629,44.02074063800968,503.1182108843053,756.5211900411273,362.5213333312422,5689.973999999464,6.780922073475374,43.99484242669948,3.8877142857142855,0.051710734,3.863,4.237,6.477069994987456,41.274595956156254,3.5936530612244897,0.067885182,3.348,3.892,1.5112067656360455,10.483336366499644,3577.3120612244893,7795.627413,2156.3120000008494,57029.98399999924,6.782649655894615,44.010087099056484,4614.656122,9291.732397,3066.03,68327.1,6.783101924920655,44.014075353527474,9565.907346938777,8570.205592,8072.19,68327.1,6.781727786820346,44.00187640463559,15432.288571428544,28475.92124858232,9426.040000000969,201335.3599999994,5.948350779826179,35.76716674249883,409,9
14,1234.248,36.96970624162217,1175.25,1327.81,0.47065144395592406,-0.671321131,335.0873790486172,10.037912233195618,321.3333333339542,359,0.375895307,-0.8849052,3.88024,0.00626477,3.865,3.899,0.2898226953664292,0.5463373256031181,3.6450199999999997,0.064716175,3.613,3.915,3.4144297649357473,10.461556595010604,2028.740288571397,144.55812208529957,1640.375,2360.320000000298,-0.25270966,0.5774825955166998,2787.2569999999996,143.06351606748603,2456.38,3140.32,0.26550704532131686,-0.080372425,7790.5434000000005,170.15054302671413,7609.06,8378.75,1.5616436917926857,2.3767589271241425,10767.488000000005,8650.589787403946,8820.560000000522,52809.28999999911,4.692285535,20.026505859349857,359,9
15,4968.566000000001,26839.32383718893,1140.12,190955.58,6.8571415551867005,45.02039650805217,3713.4584638095275,24015.499844906815,310.2857142854482,170132.38099999912,6.857142748440331,45.020407190118455,3.87528,0.051505514,3.855,4.231,6.7851884588383236,44.38179207973051,3.6457799999999994,0.065283773,3.353,3.918,0.1507365876315143,12.935023245413966,2956.624214279944,7618.3863176026325,1543.8120000008494,55740.004000000656,6.853373004341648,44.98645378881501,3910.7252000000003,9116.673226,2373,67072,6.852434474798367,44.97774239351332,8979.3698,8410.587041706203,7513.81,67072,6.790890851988043,44.39876731665103,14640.80479999999,28870.695495614877,8699.070000000298,205506.36000000127,6.042514200746185,36.90504984720793,309,9
16,1265.9654,895.9390137002881,1105.56,7473.47,6.853568341877541,44.98840450477487,369.4557725549403,447.1922820979562,296.5714285708964,3468.1720000002533,6.855979912,45.00999752660359,3.8583999999999996,0.004389226,3.845,3.866,-0.343752704,0.4316019103704174,3.6655599999999997,0.060418324,3.646,3.921,3.520458630038777,11.20091968696099,1876.0220278572663,720.6067114124529,1454.3129999991506,6826.609250001609,6.6695355468588025,43.39609146763332,2616.7871999999998,936.7567114818476,2240.31,9087.38,6.788047169719665,44.40925305,7826.068200000001,890.5846510331725,7527.94,13889.34,6.505278965602132,41.74732891896598,10709.211200000014,8689.880939015262,8653.37,52670.800000000745,4.622448398890284,19.566082838896634,259,9
17,1091.2327272727273,12.432828143460377,1058.5,1109.44,-0.46921741,-0.507437485,292.66999727462166,3.3109324299293013,287.2207792196423,302.8023333325982,0.45554995749205257,0.2547726278385891,3.8474545454545463,0.004071766,3.833,3.853,-1.203043265,1.8052748750338568,3.6707045454545453,0.049884788,3.652,3.925,3.974393139859822,15.43289879,1652.8423928569748,84.53672286,1323.375,1720.9464285708964,-2.836217554,7.524587400255751,2336.9690909090905,61.16373788211831,2114,2420.38,-1.743172434,3.688725812873648,7666.027272727271,176.62640168951077,7482.75,8341.12,2.816846360539359,7.267143928750489,10735.53090909097,9239.953618308282,8599.129999998957,52603.75,4.363425178539529,17.042433896074453,209,9
18,4814.654200000001,26651.79803296735,1005.03,189502.14,6.857136826565081,45.020354176125146,396.6948226,825.9352676198521,268.9870129879564,6120,6.856640274101835,45.01590953017219,3.8435400000000004,0.054817027743323025,3.818,4.221,6.721988560463803,43.81919969353513,3.67504,0.065139712,3.356,3.937,-0.74765776,15.123538195690195,2613.131376071505,7417.417342164419,1158.773499999195,54000,6.851668928786767,44.971107128230926,3496.0202000000004,8939.982312818756,1916.34,65428.13,6.850718675019458,44.96216508887171,8889.6336,8193.350975478004,7455.12,65428.13,6.772272703708853,44.21977074056712,14429.257799999994,28710.436584186093,8494.839999999851,204053.0700000003,6.028123319749232,36.75756348,159,9
19,980.1826,17.461617477736002,948,1011.84,0.070943857,-1.067894129,260.22749063176013,4.945097877,250.5,268.7176071442664,0.045080412,-1.120941312,3.82168,0.004726996,3.808,3.83,-0.348059889,0.35813834340368444,3.6983000000000006,0.056589193,3.676,3.945,3.637050276188127,12.230345030534753,1373.126765714325,105.66868342695548,1010.3120000008494,1484.375,-2.316743912,5.054917172211486,2000.3503999999998,83.87179239184299,1736.31,2132.38,-1.225362965,1.7597071302636635,7464.3604000000005,229.0429375035277,7313.06,8321.59,2.943203150982981,7.367547872913288,10187.837399999955,8721.749928874035,8309.379999998957,52502.88000000082,4.692521675668846,20.027574573996635,109,9
20,4688.2954,26689.258410888076,883.91,189635.37,6.857137023478357,45.02035593724139,3521.0878588796168,23212.931650339255,224.39050000160933,164378.49000000022,6.857141872106055,45.02039934479495,3.81188,0.057992132,3.789,4.212,6.764685758717492,44.19299348004508,3.7036999999999995,0.064841801,3.368,3.959,-1.405483918,17.32766986788035,2267.0064400001243,7255.4651234189405,836.3590000011027,52530.01899999939,6.850886091308607,44.963961049375065,3080.8248,8776.695368604205,1520.36,63877.67,6.849312458071018,44.94927453106826,8644.135199999999,8019.3034061373855,7212.62,63877.67,6.736007482519686,43.867610869261114,14088.694000000074,28792.061291316604,8122.220000000671,204186.16999999995,6.022579887248808,36.70427533653048,59,9
21,854.2074,17.660328169692217,825.94,885.53,0.082361491,-1.150037873,217.1289249620077,6.815044585565522,199.90050000324845,228.75,-0.195493647,-0.79750437,3.79034,0.005278412,3.776,3.799,-0.413454676,-0.524588172,3.7269599999999996,0.05468349,3.705,3.972,3.7665881164773793,13.303749907004036,1072.717500000027,111.82330570229907,684.375,1172.3440000023693,-2.494535558,5.6138968868693375,1629.7223999999999,87.92022828144398,1340.38,1736.38,-1.642158065,3.023091109281622,7279.8786,264.0794648957633,7065.31,8208.84,2.6440549405262477,6.025215789957347,9876.969399999918,8733.971321,7908.120000001043,52273.08999999985,4.691070961865495,20.01884479768536,9,9
22,76244.99222222222,226265.67300474024,806.81,679620.12,2.4748737304371247,4.124999989490354,18209.359177631635,54014.118262765915,188.91249999962747,162247.00699999742,2.474873675938443,4.1249998353582065,3.8303333333333334,0.1413267490604662,3.771,4.207,2.469608745464148,4.110475674407792,3.681666666666667,0.15547749033220215,3.279,3.83,-2.176157465,3.4461150650061763,6614.759111111776,16881.217753909445,640.875,51629.98100000061,2.4745844797852627,4.124186682817035,68484.87222222221,200886.2437690457,1288,604181.47,2.474872802457447,4.124997366,73576.51777777777,198977.2394136318,7041.06,604181.47,2.4748554096591113,4.124948095206579,87518.94444444435,222578.30955611938,7880.25,679771.25,2.454867157438644,4.065668273695129,0,9
0,12883.13438,61165.53053509944,2186.38,423224.85,6.500735649724454,41.02720927023257,4431.598798337828,24539.18405,796.8119999996852,170899.92099999997,6.7095115356246415,43.01884061466886,4.050895833333334,0.10140717159232192,3.661,4.284,-1.249313469,6.705550243888098,3.3929791666666667,0.11971712929275945,3.119,3.9,1.8491162862375288,6.6960757562540145,9537.555756410262,30951.560272912044,1968.3199999999488,219484.532,6.707342475,43.00006351076058,9858.410416666668,18601.58582133174,2934.34,107634.62,4.674953341178814,20.17231218435757,19912.203541666666,62154.923813761525,5940,430308.91,6.244585431868379,38.38803902692378,24336.002083333336,66370.07766635471,8519.550000000047,462773.69,6.236509130833983,38.43602757814732,1059,10
1,6199.721799999999,28710.207962680845,2100,205151.23,6.857133955322532,45.02032846999986,808.1805499999954,295.1586013653197,737.6000000000931,2849.967999999644,6.8199361106888965,44.68765298404801,4.02082,0.038852253,4.007,4.272,5.586196262423921,33.41272920900454,3.4211600000000004,0.08752151,3.178,3.749,2.4896971018275513,9.036540149251742,6275.183890000002,9775.056547565151,4754.375,74009.98200000008,6.856230229328339,45.012229681795596,7441.108200000001,11316.856790172447,5696.31,85860,6.8563444469618915,45.013253617872124,10674.333400000001,10850.272814124492,9008.38,85860,6.856321433136981,45.01303941031656,17192.856,30390.000391176898,11134.120000000112,219401.9500000002,6.140485621594698,37.911666020255986,1009,10
2,6073.280600000001,28352.554634791097,2016,202546.39,6.857135186133616,45.02033949009933,4690.507810666684,28110.512513169408,689.6000000000931,199486.39400000032,6.857139863507679,45.02038136324142,4.008,0.038128676,3.999,4.271,6.761373021906769,44.14157191923297,3.44792,0.085879327,3.234,3.77,2.7634181592358287,9.330968515917505,6005.148399999943,9563.050056331787,4508.311999999918,72269.97999999998,6.855940618064109,45.009626724251156,7163.029400000002,11097.330333128282,5444.31,84060,6.856139991030936,45.011414339736966,10479.5916,10618.661043519018,8864.31,84060,6.856226315772534,45.01217273568438,16916.444400000004,30071.049018457314,10926.410000000147,216817.31000000008,6.126278192616941,37.76469128296317,959,10
3,1991.1062,21.773807977401077,1956,2028,-0.01412401,-1.11271624,667.6482599999925,12.03786790196643,646.3999999999069,688,-0.109030204,-0.959062476,3.99534,0.003766718,3.992,4.013,2.9192924074440314,9.964387594010852,3.4773999999999994,0.084199472,3.443,3.778,3.136620868571076,8.015536453,4405.510599999959,71.31353648017901,4285.174999999814,4544.351000000257,0.061602368,-1.091361576,5335.562199999999,74.87122769046563,5192.38,5480.35,0.00193522,-1.132691588,8832.507,51.22215174699171,8720.31,8936.45,0.14724082148850715,-0.46403417,12582.256799999997,8501.249458632057,10730.369999999646,53851,4.694158299572356,20.03753788675994,909,10
